timestamp,T_obs,P_true,P_obs,P_pred,F_obs,R_obs,physics_residual,physics_violation,anomaly_flag,anomaly_type
06-10-2025 23:23,290.058,172.263,224.24,172.845,100,764.354,51.395,TRUE,1,drift
06-10-2025 23:24,290.506,172.527,224.322,172.299,100,764.373,52.023,TRUE,1,drift
06-10-2025 23:25,290.833,172.376,224.404,172.551,100,763.338,51.853,TRUE,1,drift
06-10-2025 23:26,291.041,172.533,224.486,172.383,100,758.487,52.104,TRUE,1,drift
06-10-2025 23:27,291.508,172.363,224.568,172.575,100,760.802,51.993,TRUE,1,drift
06-10-2025 23:28,290.864,173.038,224.65,172.318,100,764.485,52.332,TRUE,1,drift
06-10-2025 23:29,291.12,173.691,224.732,173.058,100,764.43,51.674,TRUE,1,drift
06-10-2025 23:30,290.379,173.672,224.814,173.629,100,763.136,51.185,TRUE,1,drift
06-10-2025 23:31,290.679,174.218,224.896,173.691,100,760.711,51.205,TRUE,1,drift
06-10-2025 23:32,291.443,174.218,224.978,174.285,100,763.564,50.693,TRUE,1,drift
06-10-2025 23:33,291.447,174.199,225.06,174.222,100,765.281,50.838,TRUE,1,drift
06-10-2025 23:34,291.195,173.097,225.141,174.179,100,765.255,50.963,TRUE,1,drift
06-10-2025 23:35,290.467,173.301,225.223,173.047,100,769.571,52.176,TRUE,1,drift
06-10-2025 23:36,290.761,173.34,225.305,173.328,100,771.624,51.977,TRUE,1,drift
06-10-2025 23:37,290.913,173.787,225.387,173.347,100,769.332,52.04,TRUE,1,drift
06-10-2025 23:38,291.075,174.154,225.469,173.797,100,767.564,51.672,TRUE,1,drift
06-10-2025 23:39,291.832,173.837,225.551,174.211,100,765.7,51.34,TRUE,1,drift
06-10-2025 23:40,292.372,173.786,225.633,173.883,100,767.141,51.75,TRUE,1,drift
06-10-2025 23:41,292.264,173.541,225.715,173.78,100,768.042,51.935,TRUE,1,drift
06-10-2025 23:42,292.448,174.073,225.797,173.551,100,765.71,52.246,TRUE,1,drift
06-10-2025 23:43,292.95,174.898,225.879,174.111,100,764.584,51.768,TRUE,1,drift
06-10-2025 23:44,292.306,175.237,225.961,174.838,100,760.467,51.123,TRUE,1,drift
06-10-2025 23:45,292.294,176.225,226.043,175.232,100,758.482,50.81,TRUE,1,drift
06-10-2025 23:46,292.299,176.496,226.125,176.234,100,762.625,49.891,TRUE,1,drift
06-10-2025 23:47,291.581,175.955,226.207,176.442,100,764.509,49.764,TRUE,1,drift
06-10-2025 23:48,291.234,175.231,226.288,175.925,100,763.521,50.363,TRUE,1,drift
06-10-2025 23:49,291.371,174.784,226.37,175.244,100,764.664,51.126,TRUE,1,drift
06-10-2025 23:50,291.668,174.575,226.452,174.802,100,761.623,51.65,TRUE,1,drift
06-10-2025 23:51,291.605,174.225,226.534,174.564,100,758.51,51.97,TRUE,1,drift
06-10-2025 23:52,291.12,174.21,226.616,174.183,100,756.499,52.434,TRUE,1,drift
06-10-2025 23:53,290.768,174.086,226.698,174.176,100,753.735,52.522,TRUE,1,drift
06-10-2025 23:54,290.327,174.083,226.78,174.045,100,751.101,52.735,TRUE,1,drift
06-10-2025 23:55,289.577,175.246,226.862,174.025,100,752.56,52.836,TRUE,1,drift
06-10-2025 23:56,289.53,175.681,226.944,175.243,100,752.636,51.701,TRUE,1,drift
06-10-2025 23:57,288.71,175.751,227.026,175.616,100,753.389,51.409,TRUE,1,drift
06-10-2025 23:58,288.561,176.266,227.108,175.735,100,751.118,51.373,TRUE,1,drift
06-10-2025 23:59,289.183,175.911,227.19,176.314,100,750.439,50.875,TRUE,1,drift
07-10-2025 00:00,289.227,175.494,227.272,175.919,100,752.877,51.352,TRUE,1,drift
07-10-2025 00:01,288.742,175.918,227.353,175.46,100,754.935,51.894,TRUE,1,drift
07-10-2025 00:02,288.501,175.905,227.435,175.905,100,758.31,51.53,TRUE,1,drift
07-10-2025 00:03,288.357,175.95,227.517,175.889,100,755.961,51.628,TRUE,1,drift
07-10-2025 00:04,288.793,175.416,227.599,175.987,100,756.877,51.612,TRUE,1,drift
07-10-2025 00:05,288.526,175.159,227.681,175.396,100,757.849,52.285,TRUE,1,drift
07-10-2025 00:06,287.552,174.88,227.763,175.085,100,759.692,52.678,TRUE,1,drift
07-10-2025 00:07,287.71,174.656,227.845,174.897,100,761.694,52.948,TRUE,1,drift
07-10-2025 00:08,287.445,175.707,227.927,174.635,100,761.541,53.292,TRUE,1,drift
07-10-2025 00:09,286.716,176.707,228.009,175.647,100,760.362,52.362,TRUE,1,drift
07-10-2025 00:10,285.765,177.199,228.091,176.63,100,759.812,51.461,TRUE,1,drift
07-10-2025 00:11,284.999,177.189,228.173,177.141,100,761.194,51.032,TRUE,1,drift
07-10-2025 00:12,285.188,176.913,228.255,177.206,100,762.321,51.048,TRUE,1,drift
07-10-2025 00:13,285.602,176.425,228.337,176.942,100,760.61,51.394,TRUE,1,drift
07-10-2025 00:14,285.812,176.61,228.418,176.439,100,759.364,51.979,TRUE,1,drift
07-10-2025 00:15,286.932,177.337,228.5,176.7,100,759.382,51.801,TRUE,1,drift
07-10-2025 00:16,286.661,177.697,228.582,177.308,100,755.851,51.274,TRUE,1,drift
07-10-2025 00:17,286.455,177.732,228.664,177.681,100,756.092,50.983,TRUE,1,drift
07-10-2025 00:18,287.02,178.101,228.746,177.767,100,751.318,50.979,TRUE,1,drift
07-10-2025 00:19,288.106,178.176,228.828,178.185,100,749.759,50.643,TRUE,1,drift
07-10-2025 00:20,288.244,178.045,228.91,178.184,100,748.426,50.726,TRUE,1,drift
07-10-2025 00:21,288.402,177.549,228.992,178.056,100,747.625,50.936,TRUE,1,drift
07-10-2025 00:22,288.116,177.363,229.074,177.527,100,747.929,51.547,TRUE,1,drift
07-10-2025 00:23,288.469,177.546,229.156,177.394,100,749.579,51.762,TRUE,1,drift
07-10-2025 00:24,288.688,177.358,229.238,177.567,100,751.261,51.671,TRUE,1,drift
07-10-2025 00:25,288.066,176.733,229.32,177.305,100,749.326,52.015,TRUE,1,drift
07-10-2025 00:26,288.666,176.84,229.402,176.783,100,750.304,52.619,TRUE,1,drift
07-10-2025 00:27,289.259,177.041,229.484,176.889,100,751,52.594,TRUE,1,drift
07-10-2025 00:28,289.25,176.855,229.565,177.04,100,750.764,52.526,TRUE,1,drift
07-10-2025 00:29,289.111,176.837,229.647,176.848,100,752.513,52.8,TRUE,1,drift
07-10-2025 00:30,288.831,175.545,229.729,176.81,100,750.383,52.919,TRUE,1,drift
07-10-2025 00:31,287.638,175.823,229.811,175.452,100,751.599,54.36,TRUE,1,drift
07-10-2025 00:32,287.831,175.981,229.893,175.837,100,750.889,54.057,TRUE,1,drift
07-10-2025 00:33,286.783,176.6,229.975,175.892,100,748.713,54.083,TRUE,1,drift
07-10-2025 00:34,287.476,176.546,230.057,176.652,100,746.918,53.405,TRUE,1,drift
07-10-2025 00:35,286.973,176.869,230.139,176.502,100,745.245,53.637,TRUE,1,drift
07-10-2025 00:36,287.089,177.46,230.221,176.871,100,741.706,53.35,TRUE,1,drift
07-10-2025 00:37,286.038,177.386,230.303,177.374,100,740.625,52.929,TRUE,1,drift
07-10-2025 00:38,285.831,177.547,230.385,177.375,100,743.018,53.01,TRUE,1,drift
07-10-2025 00:39,285.766,177.615,230.467,177.544,100,744.054,52.923,TRUE,1,drift
07-10-2025 00:40,285.159,176.769,230.549,177.569,100,745.187,52.98,TRUE,1,drift
07-10-2025 00:41,285.573,176.993,230.63,176.799,100,743.688,53.831,TRUE,1,drift
07-10-2025 00:42,285.206,176.495,230.712,176.965,100,744.681,53.747,TRUE,1,drift
07-10-2025 00:43,286.028,176.129,230.794,176.559,100,743.713,54.236,TRUE,1,drift
07-10-2025 00:44,286.673,176.448,230.876,176.186,100,746.28,54.69,TRUE,1,drift
07-10-2025 00:45,286.884,177.106,230.958,176.46,100,743.632,54.498,TRUE,1,drift
07-10-2025 00:46,286.174,177.445,231.04,177.054,100,746.041,53.986,TRUE,1,drift
07-10-2025 00:47,287.168,177.82,231.122,177.529,100,748.387,53.593,TRUE,1,drift
07-10-2025 00:48,286.942,177.245,231.204,177.076,114.594,750.095,54.128,TRUE,1,drift
07-10-2025 00:49,287.216,177.694,231.286,177.26,114.759,750.869,54.026,TRUE,1,drift
07-10-2025 00:50,287.442,178.492,231.368,177.65,116.099,753.455,53.717,TRUE,1,drift
07-10-2025 00:51,287.776,178.188,231.45,178.476,116.994,754.466,52.973,TRUE,1,drift
07-10-2025 00:52,287.607,177.857,231.532,178.129,117.795,751.654,53.403,TRUE,1,drift
07-10-2025 00:53,288.196,178.328,231.614,177.963,116.642,752.218,53.651,TRUE,1,drift
07-10-2025 00:54,287.832,177.417,231.695,178.269,117.242,752.139,53.426,TRUE,1,drift
07-10-2025 00:55,287.096,177.283,231.777,177.332,117.707,750.972,54.445,TRUE,1,drift
07-10-2025 00:56,287.601,177.453,231.859,177.322,117.749,751.758,54.537,TRUE,1,drift
07-10-2025 00:57,287.184,177.174,231.941,177.445,117.201,750.832,54.496,TRUE,1,drift
07-10-2025 00:58,287.677,176.165,232.023,177.124,118.923,749.217,54.899,TRUE,1,drift
07-10-2025 00:59,288.277,177.008,232.105,176.315,116.788,746.833,55.79,TRUE,1,drift
07-10-2025 01:00,287.856,176.733,232.187,177.033,115.482,743.682,55.154,TRUE,1,drift
07-10-2025 01:01,288.123,176.487,232.269,176.764,115.32,744.472,55.505,TRUE,1,drift
07-10-2025 01:02,288.528,177.17,232.351,176.506,115.64,745.815,55.845,TRUE,1,drift
07-10-2025 01:03,288.55,175.756,232.433,177.233,114.504,747.952,55.2,TRUE,1,drift
07-10-2025 01:04,288.313,177.217,232.515,176.462,100,747.606,56.053,TRUE,1,drift
07-10-2025 01:05,287.915,178.3,232.597,177.187,100,748.306,55.41,TRUE,1,drift
07-10-2025 01:06,288.15,177.872,232.679,178.317,100,747.339,54.362,TRUE,1,drift
07-10-2025 01:07,288.746,177.684,232.761,177.928,100,751.503,54.832,TRUE,1,drift
07-10-2025 01:08,289.392,177.974,232.842,177.73,100,748.719,55.113,TRUE,1,drift
07-10-2025 01:09,289.827,178.132,232.924,178.006,100,747.624,54.918,TRUE,1,drift
07-10-2025 01:10,289.962,178.637,233.006,178.145,100,748.637,54.862,TRUE,1,drift
07-10-2025 01:11,289.573,178.852,233.088,178.603,100,747.369,54.485,TRUE,1,drift
07-10-2025 01:12,289.734,179.279,233.17,178.864,100,746.945,54.306,TRUE,1,drift
07-10-2025 01:13,290.168,181.041,233.252,179.322,100,750.85,53.93,TRUE,1,drift
07-10-2025 01:14,289.307,180.177,233.334,180.974,100,751.586,52.36,TRUE,1,drift
07-10-2025 01:15,289.652,180.875,233.416,180.204,100,751.464,53.212,TRUE,1,drift
07-10-2025 01:16,289.909,181.641,233.498,180.901,100,754.243,52.596,TRUE,1,drift
07-10-2025 01:17,290.379,181.126,233.58,181.675,100,752.289,51.905,TRUE,1,drift
07-10-2025 01:18,290.388,180.723,233.662,181.122,100,750.267,52.539,TRUE,1,drift
07-10-2025 01:19,290.616,180.995,233.744,180.744,100,751.576,53,TRUE,1,drift
07-10-2025 01:20,290.128,180.327,233.826,180.952,100,749.775,52.873,TRUE,1,drift
07-10-2025 01:21,290.287,180.031,233.907,180.338,100,748.635,53.57,TRUE,1,drift
07-10-2025 01:22,290.762,180.194,233.989,180.074,100,751.546,53.915,TRUE,1,drift
07-10-2025 01:23,290.815,179.855,234.071,180.197,100,750.94,53.874,TRUE,1,drift
07-10-2025 01:24,291.265,179.774,234.153,179.888,100,749.437,54.265,TRUE,1,drift
07-10-2025 01:25,291.198,179.343,234.235,179.776,100,753.081,54.459,TRUE,1,drift
07-10-2025 01:26,290.959,178.853,234.317,179.325,100,753.484,54.993,TRUE,1,drift
07-10-2025 01:27,290.512,179.056,234.399,178.821,100,755.035,55.578,TRUE,1,drift
07-10-2025 01:28,290.465,179.006,234.481,179.057,100,757.053,55.424,TRUE,1,drift
07-10-2025 01:29,290.972,179.104,234.563,179.042,100,754.858,55.521,TRUE,1,drift
07-10-2025 01:30,290.711,179.437,234.645,179.085,100,755.925,55.56,TRUE,1,drift
07-10-2025 01:31,289.671,179.447,234.727,179.355,100,756.212,55.372,TRUE,1,drift
07-10-2025 01:32,289.584,179.274,234.809,179.441,100,757.024,55.367,TRUE,1,drift
07-10-2025 01:33,290.291,178.894,234.891,179.334,100,758.864,55.557,TRUE,1,drift
07-10-2025 01:34,291.157,179.183,234.972,178.959,100,756.635,56.014,TRUE,1,drift
07-10-2025 01:35,291.075,180.176,235.054,179.178,100,757.581,55.876,TRUE,1,drift
07-10-2025 01:36,291.463,180.647,235.136,180.207,100,757.678,54.93,TRUE,1,drift
07-10-2025 01:37,290.495,179.815,235.218,180.567,100,756.615,54.651,TRUE,1,drift
07-10-2025 01:38,290.571,178.813,235.3,179.826,100,758.874,55.475,TRUE,1,drift
07-10-2025 01:39,289.199,178.335,235.382,178.703,100,758.618,56.679,TRUE,1,drift
07-10-2025 01:40,289.026,177.549,235.464,178.318,100,756.801,57.146,TRUE,1,drift
07-10-2025 01:41,289.467,176.947,235.546,177.59,100,759.29,57.956,TRUE,1,drift
07-10-2025 01:42,289.186,175.741,235.628,176.929,100,761.435,58.699,TRUE,1,drift
07-10-2025 01:43,289.453,175.877,235.71,175.76,100,760.299,59.95,TRUE,1,drift
07-10-2025 01:44,289.699,175.315,235.792,175.894,100,758.89,59.898,TRUE,1,drift
07-10-2025 01:45,288.293,174.613,235.874,175.197,100,756.404,60.677,TRUE,1,drift
07-10-2025 01:46,287.343,174.208,235.956,174.54,100,758,61.415,TRUE,1,drift
07-10-2025 01:47,287.471,173.903,236.038,174.224,100,760.738,61.813,TRUE,1,drift
07-10-2025 01:48,287.852,173.797,236.119,173.928,100,757.899,62.192,TRUE,1,drift
07-10-2025 01:49,287.896,173.099,236.201,173.799,100,757.401,62.402,TRUE,1,drift
07-10-2025 01:50,287.832,173.586,236.283,173.094,100,757.455,63.19,TRUE,1,drift
07-10-2025 01:51,288.204,173.764,236.365,173.625,100,761.728,62.741,TRUE,1,drift
07-10-2025 01:52,288.106,173.964,236.447,173.757,100,762.161,62.69,TRUE,1,drift
07-10-2025 01:53,287.764,173.715,236.529,173.935,100,761.534,62.594,TRUE,1,drift
07-10-2025 01:54,287.542,174.238,236.611,173.7,100,762.913,62.911,TRUE,1,drift
07-10-2025 01:55,287.526,174.487,236.693,174.243,100,766.179,62.45,TRUE,1,drift
07-10-2025 01:56,287.16,174.556,236.775,174.46,100,767.403,62.314,TRUE,1,drift
07-10-2025 01:57,286.409,174.99,236.857,174.491,100,765.206,62.366,TRUE,1,drift
07-10-2025 01:58,286.888,174.196,236.939,175.031,100,766.515,61.908,TRUE,1,drift
07-10-2025 01:59,287.506,174.343,237.021,174.246,100,766.935,62.774,TRUE,1,drift
07-10-2025 02:00,287.453,174.01,237.103,174.345,100,769.793,62.758,TRUE,1,drift
07-10-2025 02:01,287.166,173.626,237.184,173.989,100,771.025,63.195,TRUE,1,drift
07-10-2025 02:02,286.832,173.993,237.266,173.594,100,768.032,63.673,TRUE,1,drift
07-10-2025 02:03,286.657,174.666,237.348,173.98,100,768.428,63.368,TRUE,1,drift
07-10-2025 02:04,287.199,175.344,237.43,174.708,100,767.954,62.722,TRUE,1,drift
07-10-2025 02:05,287.164,175.35,237.512,175.347,100,770.41,62.166,TRUE,1,drift
07-10-2025 02:06,287.291,175.194,237.594,175.356,100,768.322,62.238,TRUE,1,drift
07-10-2025 02:07,286.632,175.764,237.676,175.144,100,769.386,62.532,TRUE,1,drift
07-10-2025 02:08,286.988,175.307,237.758,175.798,100,772.103,61.96,TRUE,1,drift
07-10-2025 02:09,286.811,176.141,237.84,175.292,100,771.915,62.548,TRUE,1,drift
07-10-2025 02:10,286.573,175.93,237.922,176.123,100,772.625,61.799,TRUE,1,drift
07-10-2025 02:11,286.818,175.925,238.004,175.949,100,772.436,62.054,TRUE,1,drift
07-10-2025 02:12,288.078,175.762,238.086,176.028,100,773.769,62.058,TRUE,1,drift
07-10-2025 02:13,288.194,175.79,238.168,175.773,100,774.687,62.395,TRUE,1,drift
07-10-2025 02:14,288.266,175.34,238.249,175.795,100,774.401,62.454,TRUE,1,drift
07-10-2025 02:15,286.739,175.029,238.331,175.216,100,773.302,63.116,TRUE,1,drift
07-10-2025 02:16,287.602,175.17,238.413,175.093,100,770.808,63.32,TRUE,1,drift
07-10-2025 02:17,287.639,175.122,238.495,175.175,100,771.651,63.32,TRUE,1,drift
07-10-2025 02:18,287.846,173.89,238.577,175.135,100,769.961,63.442,TRUE,1,drift
07-10-2025 02:19,287.924,175.136,238.659,173.899,100,771.264,64.76,TRUE,1,drift
07-10-2025 02:20,288.244,175.952,238.741,175.161,100,771.161,63.58,TRUE,1,drift
07-10-2025 02:21,288.51,175.39,238.823,175.972,100,770.485,62.851,TRUE,1,drift
07-10-2025 02:22,288.637,175.085,238.905,175.396,100,768.646,63.509,TRUE,1,drift
07-10-2025 02:23,288.743,175.007,238.987,175.093,100,768.04,63.894,TRUE,1,drift
07-10-2025 02:24,288.681,175.332,,175,100,766.88,,FALSE,1,drift
07-10-2025 02:25,288.885,175.589,,175.353,100,769.358,,FALSE,1,drift
07-10-2025 02:26,288.608,175.012,,175.562,100,766.721,,FALSE,1,drift
07-10-2025 02:27,288.999,176.216,,175.045,100,767.406,,FALSE,1,drift
07-10-2025 02:28,288.557,175.978,,176.176,100,764.953,,FALSE,1,drift
07-10-2025 02:29,288.488,176.878,,175.975,100,766.471,,FALSE,1,drift
07-10-2025 02:30,288.553,176.583,239.56,176.885,100,767.68,62.675,TRUE,1,drift
07-10-2025 02:31,288.62,177.12,239.642,176.592,100,769.157,63.051,TRUE,1,drift
07-10-2025 02:32,288.665,177.307,239.724,177.119,100,766.871,62.605,TRUE,1,drift
07-10-2025 02:33,287.133,176.758,239.806,177.185,100,767.369,62.621,TRUE,1,drift
07-10-2025 02:34,286.352,177,239.888,176.706,100,772.793,63.182,TRUE,1,drift
07-10-2025 02:35,286.267,177.082,239.97,176.99,100,771.378,62.98,TRUE,1,drift
07-10-2025 02:36,285.291,177.463,240.052,177.002,100,770.74,63.049,TRUE,1,drift
07-10-2025 02:37,285.165,177.066,240.134,177.454,100,771.165,62.68,TRUE,1,drift
07-10-2025 02:38,285.164,177.026,240.216,177.068,100,772.031,63.148,TRUE,1,drift
07-10-2025 02:39,284.263,177.361,240.298,176.957,100,773.399,63.341,TRUE,1,drift
07-10-2025 02:40,284.595,176.468,240.38,177.382,100,770.491,62.998,TRUE,1,drift
07-10-2025 02:41,284.318,175.862,240.461,176.439,100,767.197,64.022,TRUE,1,drift
07-10-2025 02:42,284.027,175.865,240.543,175.844,100,769.966,64.699,TRUE,1,drift
07-10-2025 02:43,283.897,175.936,240.625,175.846,100,766.038,64.779,TRUE,1,drift
07-10-2025 02:44,284.308,175.922,240.707,175.97,100,766.572,64.737,TRUE,1,drift
07-10-2025 02:45,284.262,176.314,240.789,175.915,100,764.741,64.874,TRUE,1,drift
07-10-2025 02:46,284.655,176.295,240.871,176.345,100,764.35,64.526,TRUE,1,drift
07-10-2025 02:47,284.64,176.805,240.953,176.293,100,764.25,64.66,TRUE,1,drift
07-10-2025 02:48,284.685,176.97,241.035,176.809,100,764.348,64.226,TRUE,1,drift
07-10-2025 02:49,285.161,176.445,241.117,177.004,100,762.175,64.113,TRUE,1,drift
07-10-2025 02:50,285.669,176.569,241.199,176.488,100,763.29,64.711,TRUE,1,drift
07-10-2025 02:51,286.051,176.56,241.281,176.6,100,763.409,64.681,TRUE,1,drift
07-10-2025 02:52,285.886,176.217,241.363,176.552,100,766.044,64.81,TRUE,1,drift
07-10-2025 02:53,285.63,175.438,241.445,176.197,100,766.115,65.248,TRUE,1,drift
07-10-2025 02:54,286.045,174.886,241.526,175.476,100,768.367,66.051,TRUE,1,drift
07-10-2025 02:55,286.38,174.486,241.608,174.91,100,767.217,66.698,TRUE,1,drift
07-10-2025 02:56,286.167,174.988,241.69,174.459,100,761.881,67.232,TRUE,1,drift
07-10-2025 02:57,287.511,174.933,241.772,175.096,100,762.119,66.676,TRUE,1,drift
07-10-2025 02:58,288.164,175.6,241.854,174.989,100,763.8,66.865,TRUE,1,drift
07-10-2025 02:59,288.698,175.131,241.936,175.642,100,763.448,66.294,TRUE,1,drift
07-10-2025 03:00,288.516,174.761,242.018,175.114,100,762.007,66.904,TRUE,1,drift
07-10-2025 03:01,287.898,174.423,242.1,174.704,100,758.577,67.396,TRUE,1,drift
07-10-2025 03:02,288.054,174.29,242.182,174.436,100,758.828,67.746,TRUE,1,drift
07-10-2025 03:03,287.853,174.4,242.264,174.28,100,761.505,67.984,TRUE,1,drift
07-10-2025 03:04,287.291,174.666,242.346,174.352,100,760.231,67.993,TRUE,1,drift
07-10-2025 03:05,286.848,175.26,242.428,174.632,100,761.044,67.796,TRUE,1,drift
07-10-2025 03:06,286.573,174.142,242.51,175.242,100,762.977,67.268,TRUE,1,drift
07-10-2025 03:07,287.327,175.216,242.592,174.204,100,763.862,68.387,TRUE,1,drift
07-10-2025 03:08,287.706,174.713,242.673,175.243,100,762.25,67.43,TRUE,1,drift
07-10-2025 03:09,288.573,174.835,242.755,174.785,100,763.46,67.971,TRUE,1,drift
07-10-2025 03:10,288.219,175.284,242.837,174.804,100,762.254,68.033,TRUE,1,drift
07-10-2025 03:11,288.216,175.605,242.919,175.284,100,762.173,67.635,TRUE,1,drift
07-10-2025 03:12,287.43,176.105,243.001,175.545,100,763.454,67.456,TRUE,1,drift
07-10-2025 03:13,287.795,176.639,243.083,176.13,100,761.351,66.953,TRUE,1,drift
07-10-2025 03:14,287.342,176.814,243.165,176.605,100,762.584,66.56,TRUE,1,drift
07-10-2025 03:15,287.87,177.226,243.247,176.851,100,760.214,66.396,TRUE,1,drift
07-10-2025 03:16,288.064,176.621,243.329,177.24,100,759.126,66.089,TRUE,1,drift
07-10-2025 03:17,288.787,176.324,243.411,176.679,100,759.396,66.732,TRUE,1,drift
07-10-2025 03:18,288.207,175.795,243.493,176.282,100,761.475,67.211,TRUE,1,drift
07-10-2025 03:19,288.078,174.604,243.575,175.789,100,764.003,67.785,TRUE,1,drift
07-10-2025 03:20,288.969,174.208,243.657,174.678,100,765.108,68.979,TRUE,1,drift
07-10-2025 03:21,289.732,173.75,243.738,174.267,100,764.03,69.471,TRUE,1,drift
07-10-2025 03:22,289.559,173.265,243.82,173.731,100,761.378,70.09,TRUE,1,drift
07-10-2025 03:23,289.539,173.588,243.902,173.255,100,756.939,70.648,TRUE,1,drift
07-10-2025 03:24,290.359,173.269,243.984,173.652,100,755.985,70.332,TRUE,1,drift
07-10-2025 03:25,290.679,173.722,244.066,173.299,100,758.415,70.767,TRUE,1,drift
07-10-2025 03:26,291.217,172.983,244.148,173.767,100,759.547,70.381,TRUE,1,drift
07-10-2025 03:27,291.158,172.649,244.23,172.976,100,758.043,71.254,TRUE,1,drift
07-10-2025 03:28,292.076,172.524,244.312,172.719,100,756.523,71.593,TRUE,1,drift
07-10-2025 03:29,291.448,173.069,244.394,172.476,100,757.36,71.918,TRUE,1,drift
07-10-2025 03:30,291.611,173.115,244.476,173.085,100,758.903,71.391,TRUE,1,drift
07-10-2025 03:31,292.138,173.298,244.558,173.152,100,756.08,71.406,TRUE,1,drift
07-10-2025 03:32,292.079,172.744,244.64,173.293,100,755.946,71.347,TRUE,1,drift
07-10-2025 03:33,292.371,173.189,244.722,172.763,100,753.857,71.958,TRUE,1,drift
07-10-2025 03:34,292.347,173.155,244.803,173.184,100,752.526,71.619,TRUE,1,drift
07-10-2025 03:35,292.268,172.276,244.885,173.153,100,754.752,71.732,TRUE,1,drift
07-10-2025 03:36,292.159,172.624,244.967,172.274,100,757.786,72.694,TRUE,1,drift
07-10-2025 03:37,292.158,172.761,245.049,172.615,100,753.575,72.434,TRUE,1,drift
07-10-2025 03:38,291.461,172.539,245.131,172.711,100,756.314,72.42,TRUE,1,drift
07-10-2025 03:39,291.561,172.366,245.213,172.538,100,751.842,72.675,TRUE,1,drift
07-10-2025 03:40,291.005,171.787,245.295,172.322,100,752.406,72.973,TRUE,1,drift
07-10-2025 03:41,290.976,172.371,245.377,171.791,100,755.666,73.586,TRUE,1,drift
07-10-2025 03:42,290.911,172.73,245.459,172.366,100,756.023,73.093,TRUE,1,drift
07-10-2025 03:43,292.152,172.302,245.541,172.832,100,757.359,72.709,TRUE,1,drift
07-10-2025 03:44,292.134,172.324,245.623,172.298,100,756.007,73.325,TRUE,1,drift
07-10-2025 03:45,292.149,171.982,245.705,172.337,100,762.203,73.368,TRUE,1,drift
07-10-2025 03:46,292.592,171.378,245.787,172.016,100,761.295,73.77,TRUE,1,drift
07-10-2025 03:47,292.402,172.14,245.869,171.362,100,760.578,74.507,TRUE,1,drift
07-10-2025 03:48,292.807,171.999,245.95,172.176,100,762.622,73.774,TRUE,1,drift
07-10-2025 03:49,293.087,171.6,246.032,172.021,100,762.276,74.012,TRUE,1,drift
07-10-2025 03:50,293.92,171.072,246.114,171.667,100,762.232,74.447,TRUE,1,drift
07-10-2025 03:51,293.832,170.942,246.196,171.063,100,761.147,75.134,TRUE,1,drift
07-10-2025 03:52,292.81,169.801,246.278,170.861,100,761.402,75.418,TRUE,1,drift
07-10-2025 03:53,293.045,169.74,246.36,169.816,100,759.875,76.544,TRUE,1,drift
07-10-2025 03:54,292.987,170.35,246.442,169.744,100,764.38,76.697,TRUE,1,drift
07-10-2025 03:55,292.405,170.765,246.524,170.301,100,763.427,76.222,TRUE,1,drift
07-10-2025 03:56,293.087,171.055,246.606,170.815,100,760.888,75.791,TRUE,1,drift
07-10-2025 03:57,293.749,172.313,246.688,171.11,100,761.91,75.577,TRUE,1,drift
07-10-2025 03:58,294.138,172.481,246.77,172.353,100,766.221,74.417,TRUE,1,drift
07-10-2025 03:59,293.824,172.001,246.852,172.457,100,766.906,74.395,TRUE,1,drift
07-10-2025 04:00,294.104,172.44,246.934,172.023,100,766.481,74.91,TRUE,1,drift
07-10-2025 04:01,293.727,172.482,247.015,172.414,100,768.541,74.601,TRUE,1,drift
07-10-2025 04:02,292.721,172.426,247.097,172.406,100,770.692,74.692,TRUE,1,drift
07-10-2025 04:03,292.665,172.57,247.179,172.422,100,771.291,74.757,TRUE,1,drift
07-10-2025 04:04,292.872,172.383,247.261,172.582,100,768.751,74.68,TRUE,1,drift
07-10-2025 04:05,292.347,173.276,247.343,172.341,100,768.696,75.002,TRUE,1,drift
07-10-2025 04:06,292.316,172.458,247.425,173.272,100,767.992,74.153,TRUE,1,drift
07-10-2025 04:07,292.878,172.905,247.507,172.497,100,765.22,75.01,TRUE,1,drift
07-10-2025 04:08,293.285,173.005,,172.938,100,765.207,,FALSE,1,drift
07-10-2025 04:09,294.123,173.3,,173.073,100,765.709,,FALSE,1,drift
07-10-2025 04:10,293.563,173.068,,173.258,100,766.85,,FALSE,1,drift
07-10-2025 04:11,292.817,173.765,,173.008,100,766.967,,FALSE,1,drift
07-10-2025 04:12,292.874,174.213,,173.771,100,767.551,,FALSE,1,drift
07-10-2025 04:13,293.648,173.89,,174.275,100,767.735,,FALSE,1,drift
07-10-2025 04:14,293.722,174.46,,173.9,100,769.559,,FALSE,1,drift
07-10-2025 04:15,294.916,174.707,,174.557,100,770.471,,FALSE,1,drift
07-10-2025 04:16,294.984,174.413,,174.705,100,766.728,,FALSE,1,drift
07-10-2025 04:17,294.656,173.547,,174.394,100,770.052,,FALSE,1,drift
07-10-2025 04:18,294.625,173.933,248.408,173.548,100,771.73,74.86,TRUE,1,drift
07-10-2025 04:19,294.091,173.528,248.49,173.89,100,771.758,74.6,TRUE,1,drift
07-10-2025 04:20,294.635,173.836,248.572,173.572,100,772.145,75,TRUE,1,drift
